id,year,source_id,target_id,close
1745,2004,1,3,1
1751,2004,1,3,2
1758,2004,1,3,2
1770,2004,1,3,1
1790,2004,1,3,1
1793,2004,1,3,1
1795,2004,1,3,1
1798,2004,1,3,2
1800,2004,1,3,2
1808,2004,1,3,2
1812,2004,1,3,2
1814,2004,1,3,3
1817,2004,1,3,2
1820,2004,1,3,2
1823,2004,1,3,2
1824,2004,1,3,2
1826,2004,1,3,2
1827,2004,1,3,2
1833,2004,1,3,1
1834,2004,1,3,1
1838,2004,1,3,2
1839,2004,1,3,3
1844,2004,1,3,1
1846,2004,1,3,1
1857,2004,1,3,2
1859,2004,1,3,3
1860,2004,1,3,1
1864,2004,1,3,1
1865,2004,1,3,3
1869,2004,1,3,2
1871,2004,1,3,3
1874,2004,1,3,1
1878,2004,1,3,2
1881,2004,1,3,2
1882,2004,1,3,2
1883,2004,1,3,2
1890,2004,1,3,2
1892,2004,1,3,2
1903,2004,1,3,2
1905,2004,1,3,3
1906,2004,1,3,1
1908,2004,1,3,1
1911,2004,1,3,1
1912,2004,1,3,2
1921,2004,1,3,1
1925,2004,1,3,1
1926,2004,1,3,3
1928,2004,1,3,3
1929,2004,1,3,1
1937,2004,1,3,1
1955,2004,1,3,1
1956,2004,1,3,2
1961,2004,1,3,3
1976,2004,1,3,1
1982,2004,1,3,1
1985,2004,1,3,1
1989,2004,1,3,1
1991,2004,1,3,3
1997,2004,1,3,3
1999,2004,1,3,1
2003,2004,1,3,2
2004,2004,1,3,1
2008,2004,1,3,2
2012,2004,1,3,2
2020,2004,1,3,3
2024,2004,1,3,3
2028,2004,1,3,1
2029,2004,1,3,2
2036,2004,1,3,1
2045,2004,1,3,2
2046,2004,1,3,2
2047,2004,1,3,2
2050,2004,1,3,1
2052,2004,1,3,3
2056,2004,1,3,1
2057,2004,1,3,1
2058,2004,1,3,1
2063,2004,1,3,1
2066,2004,1,3,2
2069,2004,1,3,2
2087,2004,1,3,1
2089,2004,1,3,2
2102,2004,1,3,2
2104,2004,1,3,1
2141,2004,1,3,1
2150,2004,1,3,1
2159,2004,1,3,1
2163,2004,1,3,2
2172,2004,1,3,2
2174,2004,1,3,1
2188,2004,1,3,2
2189,2004,1,3,2
2228,2004,1,3,1
2269,2004,1,3,2
2275,2004,1,3,1
2284,2004,1,3,1
2285,2004,1,3,1
2290,2004,1,3,2
2291,2004,1,3,3
2292,2004,1,3,3
2295,2004,1,3,2
2296,2004,1,3,2
2302,2004,1,3,3
2303,2004,1,3,2
2306,2004,1,3,2
2313,2004,1,3,1
2320,2004,1,3,1
2323,2004,1,3,1
2352,2004,1,3,2
2369,2004,1,3,1
2376,2004,1,3,1
2379,2004,1,3,2
2409,2004,1,3,2
2470,2004,1,3,1
2483,2004,1,3,1
2486,2004,1,3,2
2490,2004,1,3,1
2500,2004,1,3,
2511,2004,1,3,1
2512,2004,1,3,3
2528,2004,1,3,2
2529,2004,1,3,1
2538,2004,1,3,2
2547,2004,1,3,2
2549,2004,1,3,2
2551,2004,1,3,3
2557,2004,1,3,1
2563,2004,1,3,1
2564,2004,1,3,1
2574,2004,1,3,1
2578,2004,1,3,1
2579,2004,1,3,1
2581,2004,1,3,1
2598,2004,1,3,2
2606,2004,1,3,2
2610,2004,1,3,3
2635,2004,1,3,2
2652,2004,1,3,2
2654,2004,1,3,1
2655,2004,1,3,2
2665,2004,1,3,1
2667,2004,1,3,2
2681,2004,1,3,1
2682,2004,1,3,2
2685,2004,1,3,2
2691,2004,1,3,3
2693,2004,1,3,2
2695,2004,1,3,3
2696,2004,1,3,2
2698,2004,1,3,3
2704,2004,1,3,1
2713,2004,1,3,2
2715,2004,1,3,2
2720,2004,1,3,2
2723,2004,1,3,2
2726,2004,1,3,1
2727,2004,1,3,1
2730,2004,1,3,2
2732,2004,1,3,1
2735,2004,1,3,1
2736,2004,1,3,2
2741,2004,1,3,2
2743,2004,1,3,1
2745,2004,1,3,3
2748,2004,1,3,2
2749,2004,1,3,3
2750,2004,1,3,2
2751,2004,1,3,2
2752,2004,1,3,1
2755,2004,1,3,1
2758,2004,1,3,1
2776,2004,1,3,3
2777,2004,1,3,1
2781,2004,1,3,2
2782,2004,1,3,1
2784,2004,1,3,1
2795,2004,1,3,1
2797,2004,1,3,1
2798,2004,1,3,2
2801,2004,1,3,3
2804,2004,1,3,1
2807,2004,1,3,1
2810,2004,1,3,3
3,2004,1,4,3
5,2004,1,4,1
10,2004,1,4,2
36,2004,1,4,2
59,2004,1,4,2
70,2004,1,4,1
75,2004,1,4,1
80,2004,1,4,3
84,2004,1,4,1
90,2004,1,4,1
92,2004,1,4,3
103,2004,1,4,2
117,2004,1,4,3
125,2004,1,4,3
139,2004,1,4,2
144,2004,1,4,2
160,2004,1,4,3
171,2004,1,4,3
177,2004,1,4,1
181,2004,1,4,2
193,2004,1,4,1
218,2004,1,4,2
223,2004,1,4,2
229,2004,1,4,2
233,2004,1,4,3
238,2004,1,4,2
250,2004,1,4,2
253,2004,1,4,2
258,2004,1,4,1
261,2004,1,4,2
268,2004,1,4,1
269,2004,1,4,1
270,2004,1,4,1
276,2004,1,4,3
278,2004,1,4,1
280,2004,1,4,3
281,2004,1,4,2
316,2004,1,4,2
323,2004,1,4,1
337,2004,1,4,2
350,2004,1,4,1
353,2004,1,4,2
358,2004,1,4,1
370,2004,1,4,1
372,2004,1,4,1
373,2004,1,4,2
375,2004,1,4,1
377,2004,1,4,2
381,2004,1,4,2
391,2004,1,4,2
392,2004,1,4,1
393,2004,1,4,3
394,2004,1,4,2
401,2004,1,4,2
402,2004,1,4,2
407,2004,1,4,2
413,2004,1,4,2
414,2004,1,4,3
424,2004,1,4,3
431,2004,1,4,2
448,2004,1,4,1
449,2004,1,4,3
460,2004,1,4,1
471,2004,1,4,2
487,2004,1,4,3
511,2004,1,4,3
523,2004,1,4,2
530,2004,1,4,3
559,2004,1,4,1
560,2004,1,4,1
568,2004,1,4,3
587,2004,1,4,1
595,2004,1,4,3
603,2004,1,4,2
630,2004,1,4,1
636,2004,1,4,1
688,2004,1,4,1
691,2004,1,4,2
713,2004,1,4,2
717,2004,1,4,2
726,2004,1,4,2
733,2004,1,4,1
742,2004,1,4,3
744,2004,1,4,1
746,2004,1,4,3
748,2004,1,4,2
756,2004,1,4,2
759,2004,1,4,1
763,2004,1,4,1
769,2004,1,4,3
788,2004,1,4,1
789,2004,1,4,2
790,2004,1,4,2
794,2004,1,4,2
797,2004,1,4,2
811,2004,1,4,2
816,2004,1,4,3
821,2004,1,4,2
828,2004,1,4,3
844,2004,1,4,2
848,2004,1,4,2
877,2004,1,4,2
893,2004,1,4,1
905,2004,1,4,3
912,2004,1,4,2
915,2004,1,4,1
920,2004,1,4,1
936,2004,1,4,1
939,2004,1,4,3
941,2004,1,4,3
958,2004,1,4,2
983,2004,1,4,3
1015,2004,1,4,2
1026,2004,1,4,2
1035,2004,1,4,3
1055,2004,1,4,1
1063,2004,1,4,3
1067,2004,1,4,1
1113,2004,1,4,2
1122,2004,1,4,3
1130,2004,1,4,1
1136,2004,1,4,1
1148,2004,1,4,3
1162,2004,1,4,2
1185,2004,1,4,2
1205,2004,1,4,2
1220,2004,1,4,2
1246,2004,1,4,1
1256,2004,1,4,3
1261,2004,1,4,1
1278,2004,1,4,3
1280,2004,1,4,1
1281,2004,1,4,2
1283,2004,1,4,1
1286,2004,1,4,3
1296,2004,1,4,3
1300,2004,1,4,2
1307,2004,1,4,2
1312,2004,1,4,2
1326,2004,1,4,2
1337,2004,1,4,3
1338,2004,1,4,2
1341,2004,1,4,1
1354,2004,1,4,2
1373,2004,1,4,2
1374,2004,1,4,2
1377,2004,1,4,2
1398,2004,1,4,2
1408,2004,1,4,3
1412,2004,1,4,1
1418,2004,1,4,3
1431,2004,1,4,2
1432,2004,1,4,1
1443,2004,1,4,2
1452,2004,1,4,2
1465,2004,1,4,1
1466,2004,1,4,2
1475,2004,1,4,2
1483,2004,1,4,1
1496,2004,1,4,1
1505,2004,1,4,1
1523,2004,1,4,2
1525,2004,1,4,1
1531,2004,1,4,2
1551,2004,1,4,2
1569,2004,1,4,2
1612,2004,1,4,1
1627,2004,1,4,1
1634,2004,1,4,2
1635,2004,1,4,2
1637,2004,1,4,2
1639,2004,1,4,1
1641,2004,1,4,2
1645,2004,1,4,1
1654,2004,1,4,2
1656,2004,1,4,1
1661,2004,1,4,2
1663,2004,1,4,3
1665,2004,1,4,3
1666,2004,1,4,3
1682,2004,1,4,1
1684,2004,1,4,1
1686,2004,1,4,3
1687,2004,1,4,3
1688,2004,1,4,2
1694,2004,1,4,1
1695,2004,1,4,2
1700,2004,1,4,2
1703,2004,1,4,2
1705,2004,1,4,2
1706,2004,1,4,1
1719,2004,1,4,3
1722,2004,1,4,1
1726,2004,1,4,3
1733,2004,1,4,1
1745,2004,1,4,2
1758,2004,1,4,2
1770,2004,1,4,2
1790,2004,1,4,3
1795,2004,1,4,2
1798,2004,1,4,2
1800,2004,1,4,3
1812,2004,1,4,2
1820,2004,1,4,2
1823,2004,1,4,2
1824,2004,1,4,1
1826,2004,1,4,2
1833,2004,1,4,2
1834,2004,1,4,1
1838,2004,1,4,1
1846,2004,1,4,1
1859,2004,1,4,3
1864,2004,1,4,2
1865,2004,1,4,1
1869,2004,1,4,2
1871,2004,1,4,3
1881,2004,1,4,3
1882,2004,1,4,1
1883,2004,1,4,1
1890,2004,1,4,3
1903,2004,1,4,2
1905,2004,1,4,1
1908,2004,1,4,3
1911,2004,1,4,1
1921,2004,1,4,1
1925,2004,1,4,2
1926,2004,1,4,2
1961,2004,1,4,2
1976,2004,1,4,2
1982,2004,1,4,1
1991,2004,1,4,1
1997,2004,1,4,3
2003,2004,1,4,3
2028,2004,1,4,1
2029,2004,1,4,2
2036,2004,1,4,1
2050,2004,1,4,2
2052,2004,1,4,2
2056,2004,1,4,1
2057,2004,1,4,1
2058,2004,1,4,1
2063,2004,1,4,3
2066,2004,1,4,2
2087,2004,1,4,1
2102,2004,1,4,2
2104,2004,1,4,1
2150,2004,1,4,3
2174,2004,1,4,2
2188,2004,1,4,2
2228,2004,1,4,1
2269,2004,1,4,2
2290,2004,1,4,2
2292,2004,1,4,3
2295,2004,1,4,2
2296,2004,1,4,1
2302,2004,1,4,2
2303,2004,1,4,1
2313,2004,1,4,1
2320,2004,1,4,2
2323,2004,1,4,2
2409,2004,1,4,2
2470,2004,1,4,2
2483,2004,1,4,1
2486,2004,1,4,1
2490,2004,1,4,1
2500,2004,1,4,1
2549,2004,1,4,2
2606,2004,1,4,2
2652,2004,1,4,1
2655,2004,1,4,2
2667,2004,1,4,1
2681,2004,1,4,2
2693,2004,1,4,2
2695,2004,1,4,2
2696,2004,1,4,3
2713,2004,1,4,2
2715,2004,1,4,2
2726,2004,1,4,1
2730,2004,1,4,2
2732,2004,1,4,1
2735,2004,1,4,2
2736,2004,1,4,2
2749,2004,1,4,3
2750,2004,1,4,2
2758,2004,1,4,2
2776,2004,1,4,2
2781,2004,1,4,2
2782,2004,1,4,2
2784,2004,1,4,2
2798,2004,1,4,2
2801,2004,1,4,3
2804,2004,1,4,1
2807,2004,1,4,2
2810,2004,1,4,3
10,2004,1,5,2
36,2004,1,5,1
80,2004,1,5,3
84,2004,1,5,2
90,2004,1,5,2
92,2004,1,5,3
103,2004,1,5,2
171,2004,1,5,2
177,2004,1,5,2
181,2004,1,5,2
218,2004,1,5,2
233,2004,1,5,2
250,2004,1,5,2
253,2004,1,5,1
258,2004,1,5,1
269,2004,1,5,2
276,2004,1,5,1
278,2004,1,5,2
280,2004,1,5,3
316,2004,1,5,2
337,2004,1,5,2
350,2004,1,5,2
353,2004,1,5,2
370,2004,1,5,1
372,2004,1,5,2
373,2004,1,5,2
375,2004,1,5,1
377,2004,1,5,1
381,2004,1,5,2
393,2004,1,5,2
394,2004,1,5,1
402,2004,1,5,2
413,2004,1,5,3
424,2004,1,5,1
431,2004,1,5,1
460,2004,1,5,1
471,2004,1,5,3
511,2004,1,5,3
530,2004,1,5,2
559,2004,1,5,1
568,2004,1,5,3
587,2004,1,5,1
630,2004,1,5,1
691,2004,1,5,1
717,2004,1,5,1
726,2004,1,5,1
733,2004,1,5,1
742,2004,1,5,3
744,2004,1,5,1
746,2004,1,5,3
748,2004,1,5,1
759,2004,1,5,3
763,2004,1,5,1
769,2004,1,5,3
789,2004,1,5,3
794,2004,1,5,1
811,2004,1,5,2
816,2004,1,5,2
821,2004,1,5,3
828,2004,1,5,3
877,2004,1,5,2
893,2004,1,5,2
905,2004,1,5,3
912,2004,1,5,2
915,2004,1,5,1
920,2004,1,5,2
936,2004,1,5,2
939,2004,1,5,3
1026,2004,1,5,3
1035,2004,1,5,2
1055,2004,1,5,1
1067,2004,1,5,2
1122,2004,1,5,3
1130,2004,1,5,2
1136,2004,1,5,3
1162,2004,1,5,2
1205,2004,1,5,2
1220,2004,1,5,2
1246,2004,1,5,3
1261,2004,1,5,1
1280,2004,1,5,1
1283,2004,1,5,1
1286,2004,1,5,3
1296,2004,1,5,3
1300,2004,1,5,2
1337,2004,1,5,3
1338,2004,1,5,1
1341,2004,1,5,2
1354,2004,1,5,2
1398,2004,1,5,2
1408,2004,1,5,3
1431,2004,1,5,2
1432,2004,1,5,1
1466,2004,1,5,1
1483,2004,1,5,2
1496,2004,1,5,3
1505,2004,1,5,1
1531,2004,1,5,1
1627,2004,1,5,2
1634,2004,1,5,2
1637,2004,1,5,3
1639,2004,1,5,1
1641,2004,1,5,3
1656,2004,1,5,2
1661,2004,1,5,1
1666,2004,1,5,3
1686,2004,1,5,3
1687,2004,1,5,3
1688,2004,1,5,2
1694,2004,1,5,1
1703,2004,1,5,2
1705,2004,1,5,2
1719,2004,1,5,1
1726,2004,1,5,1
1790,2004,1,5,2
1795,2004,1,5,3
1798,2004,1,5,1
1800,2004,1,5,2
1823,2004,1,5,2
1834,2004,1,5,1
1846,2004,1,5,1
1859,2004,1,5,2
1865,2004,1,5,1
1871,2004,1,5,2
1881,2004,1,5,3
1882,2004,1,5,2
1890,2004,1,5,3
1903,2004,1,5,3
1908,2004,1,5,3
1911,2004,1,5,1
1921,2004,1,5,1
1925,2004,1,5,1
1982,2004,1,5,1
1991,2004,1,5,1
2029,2004,1,5,1
2036,2004,1,5,2
2052,2004,1,5,3
2056,2004,1,5,1
2057,2004,1,5,2
2063,2004,1,5,3
2066,2004,1,5,1
2102,2004,1,5,2
2150,2004,1,5,3
2174,2004,1,5,1
2269,2004,1,5,2
2296,2004,1,5,1
2302,2004,1,5,3
2303,2004,1,5,3
2320,2004,1,5,2
2409,2004,1,5,2
2652,2004,1,5,2
2655,2004,1,5,2
2693,2004,1,5,1
2695,2004,1,5,1
2696,2004,1,5,3
2715,2004,1,5,3
2735,2004,1,5,1
2736,2004,1,5,1
2749,2004,1,5,1
2758,2004,1,5,2
2784,2004,1,5,2
2798,2004,1,5,2
2801,2004,1,5,3
2804,2004,1,5,2
2807,2004,1,5,1
2810,2004,1,5,3
3,2004,2,3,1
5,2004,2,3,1
10,2004,2,3,2
30,2004,2,3,2
35,2004,2,3,3
36,2004,2,3,2
46,2004,2,3,2
57,2004,2,3,2
59,2004,2,3,2
63,2004,2,3,1
70,2004,2,3,1
72,2004,2,3,2
75,2004,2,3,3
80,2004,2,3,1
83,2004,2,3,1
84,2004,2,3,1
90,2004,2,3,1
92,2004,2,3,2
93,2004,2,3,2
95,2004,2,3,1
103,2004,2,3,2
106,2004,2,3,2
112,2004,2,3,2
117,2004,2,3,2
125,2004,2,3,1
129,2004,2,3,1
131,2004,2,3,1
139,2004,2,3,2
144,2004,2,3,2
160,2004,2,3,3
171,2004,2,3,2
177,2004,2,3,3
181,2004,2,3,1
193,2004,2,3,3
199,2004,2,3,1
202,2004,2,3,3
218,2004,2,3,2
223,2004,2,3,3
229,2004,2,3,1
233,2004,2,3,3
237,2004,2,3,3
238,2004,2,3,2
250,2004,2,3,2
253,2004,2,3,2
255,2004,2,3,1
258,2004,2,3,2
259,2004,2,3,2
261,2004,2,3,2
262,2004,2,3,1
268,2004,2,3,1
269,2004,2,3,2
270,2004,2,3,2
271,2004,2,3,1
276,2004,2,3,3
278,2004,2,3,1
280,2004,2,3,1
281,2004,2,3,3
284,2004,2,3,1
285,2004,2,3,2
289,2004,2,3,1
299,2004,2,3,2
300,2004,2,3,2
301,2004,2,3,1
305,2004,2,3,1
316,2004,2,3,1
317,2004,2,3,1
323,2004,2,3,2
337,2004,2,3,3
340,2004,2,3,2
345,2004,2,3,2
350,2004,2,3,2
353,2004,2,3,1
358,2004,2,3,2
360,2004,2,3,3
361,2004,2,3,1
366,2004,2,3,1
370,2004,2,3,2
372,2004,2,3,1
373,2004,2,3,1
375,2004,2,3,2
377,2004,2,3,2
381,2004,2,3,1
391,2004,2,3,3
392,2004,2,3,3
393,2004,2,3,2
394,2004,2,3,2
396,2004,2,3,2
401,2004,2,3,2
402,2004,2,3,2
407,2004,2,3,2
413,2004,2,3,1
414,2004,2,3,2
420,2004,2,3,3
424,2004,2,3,1
431,2004,2,3,1
433,2004,2,3,1
448,2004,2,3,1
449,2004,2,3,1
457,2004,2,3,3
460,2004,2,3,2
471,2004,2,3,3
475,2004,2,3,2
476,2004,2,3,2
487,2004,2,3,2
489,2004,2,3,1
501,2004,2,3,3
511,2004,2,3,1
523,2004,2,3,2
530,2004,2,3,3
539,2004,2,3,1
542,2004,2,3,2
554,2004,2,3,1
555,2004,2,3,1
559,2004,2,3,1
560,2004,2,3,3
561,2004,2,3,1
568,2004,2,3,1
572,2004,2,3,1
582,2004,2,3,2
587,2004,2,3,1
590,2004,2,3,3
595,2004,2,3,3
603,2004,2,3,2
630,2004,2,3,1
636,2004,2,3,3
642,2004,2,3,2
669,2004,2,3,3
686,2004,2,3,1
688,2004,2,3,1
690,2004,2,3,1
691,2004,2,3,2
694,2004,2,3,3
699,2004,2,3,3
710,2004,2,3,1
713,2004,2,3,2
717,2004,2,3,3
726,2004,2,3,1
729,2004,2,3,3
733,2004,2,3,1
742,2004,2,3,1
744,2004,2,3,1
746,2004,2,3,1
748,2004,2,3,1
756,2004,2,3,3
758,2004,2,3,1
759,2004,2,3,1
763,2004,2,3,1
764,2004,2,3,1
768,2004,2,3,3
769,2004,2,3,2
773,2004,2,3,3
781,2004,2,3,2
784,2004,2,3,2
788,2004,2,3,2
789,2004,2,3,2
790,2004,2,3,1
794,2004,2,3,3
797,2004,2,3,1
803,2004,2,3,1
808,2004,2,3,1
811,2004,2,3,2
813,2004,2,3,3
816,2004,2,3,2
821,2004,2,3,1
828,2004,2,3,3
829,2004,2,3,3
835,2004,2,3,2
836,2004,2,3,2
843,2004,2,3,1
844,2004,2,3,2
846,2004,2,3,1
847,2004,2,3,2
848,2004,2,3,1
864,2004,2,3,1
873,2004,2,3,3
876,2004,2,3,1
877,2004,2,3,3
893,2004,2,3,1
899,2004,2,3,3
905,2004,2,3,2
906,2004,2,3,1
912,2004,2,3,1
915,2004,2,3,2
919,2004,2,3,2
920,2004,2,3,2
936,2004,2,3,3
939,2004,2,3,2
941,2004,2,3,2
942,2004,2,3,1
944,2004,2,3,1
945,2004,2,3,3
952,2004,2,3,2
958,2004,2,3,2
975,2004,2,3,1
976,2004,2,3,2
978,2004,2,3,2
983,2004,2,3,2
995,2004,2,3,1
997,2004,2,3,3
1005,2004,2,3,1
1015,2004,2,3,1
1026,2004,2,3,2
1031,2004,2,3,1
1035,2004,2,3,3
1055,2004,2,3,1
1063,2004,2,3,1
1067,2004,2,3,2
1073,2004,2,3,1
1080,2004,2,3,2
1084,2004,2,3,2
1092,2004,2,3,3
1100,2004,2,3,3
1113,2004,2,3,3
1122,2004,2,3,3
1123,2004,2,3,1
1130,2004,2,3,2
1136,2004,2,3,1
1148,2004,2,3,3
1155,2004,2,3,1
1162,2004,2,3,1
1172,2004,2,3,3
1173,2004,2,3,1
1185,2004,2,3,1
1195,2004,2,3,2
1198,2004,2,3,2
1205,2004,2,3,2
1220,2004,2,3,3
1234,2004,2,3,2
1244,2004,2,3,2
1246,2004,2,3,1
1247,2004,2,3,1
1256,2004,2,3,3
1258,2004,2,3,3
1261,2004,2,3,1
1264,2004,2,3,2
1278,2004,2,3,3
1280,2004,2,3,1
1281,2004,2,3,2
1283,2004,2,3,1
1286,2004,2,3,1
1293,2004,2,3,1
1294,2004,2,3,2
1296,2004,2,3,1
1299,2004,2,3,1
1300,2004,2,3,1
1307,2004,2,3,2
1312,2004,2,3,1
1326,2004,2,3,1
1336,2004,2,3,1
1337,2004,2,3,2
1338,2004,2,3,1
1341,2004,2,3,3
1342,2004,2,3,2
1348,2004,2,3,1
1350,2004,2,3,2
1353,2004,2,3,3
1354,2004,2,3,1
1362,2004,2,3,1
1370,2004,2,3,1
1373,2004,2,3,2
1374,2004,2,3,2
1377,2004,2,3,3
1390,2004,2,3,1
1398,2004,2,3,2
1403,2004,2,3,3
1405,2004,2,3,2
1406,2004,2,3,2
1408,2004,2,3,2
1412,2004,2,3,2
1413,2004,2,3,1
1416,2004,2,3,2
1418,2004,2,3,1
1429,2004,2,3,1
1430,2004,2,3,1
1431,2004,2,3,2
1432,2004,2,3,1
1437,2004,2,3,1
1443,2004,2,3,1
1448,2004,2,3,2
1452,2004,2,3,2
1457,2004,2,3,1
1465,2004,2,3,1
1466,2004,2,3,2
1475,2004,2,3,1
1479,2004,2,3,2
1481,2004,2,3,1
1483,2004,2,3,1
1496,2004,2,3,1
1500,2004,2,3,1
1505,2004,2,3,1
1506,2004,2,3,3
1507,2004,2,3,2
1509,2004,2,3,3
1510,2004,2,3,3
1523,2004,2,3,3
1524,2004,2,3,1
1525,2004,2,3,1
1531,2004,2,3,2
1551,2004,2,3,1
1562,2004,2,3,2
1569,2004,2,3,1
1574,2004,2,3,1
1585,2004,2,3,3
1612,2004,2,3,1
1623,2004,2,3,3
1627,2004,2,3,1
1628,2004,2,3,2
1630,2004,2,3,1
1634,2004,2,3,2
1635,2004,2,3,2
1637,2004,2,3,2
1639,2004,2,3,2
1641,2004,2,3,2
1645,2004,2,3,3
1650,2004,2,3,1
1654,2004,2,3,1
1656,2004,2,3,1
1661,2004,2,3,2
1663,2004,2,3,2
1665,2004,2,3,2
1666,2004,2,3,3
1667,2004,2,3,1
1672,2004,2,3,1
1680,2004,2,3,3
1682,2004,2,3,2
1684,2004,2,3,1
1686,2004,2,3,3
1687,2004,2,3,2
1688,2004,2,3,1
1694,2004,2,3,3
1695,2004,2,3,1
1700,2004,2,3,2
1703,2004,2,3,3
1705,2004,2,3,2
1706,2004,2,3,1
1707,2004,2,3,1
1708,2004,2,3,1
1719,2004,2,3,1
1722,2004,2,3,1
1726,2004,2,3,1
1733,2004,2,3,1
1739,2004,2,3,2
1745,2004,2,3,1
1751,2004,2,3,2
1758,2004,2,3,2
1770,2004,2,3,1
1790,2004,2,3,1
1793,2004,2,3,1
1795,2004,2,3,1
1798,2004,2,3,2
1800,2004,2,3,1
1808,2004,2,3,1
1812,2004,2,3,1
1814,2004,2,3,3
1817,2004,2,3,1
1820,2004,2,3,3
1823,2004,2,3,1
1824,2004,2,3,1
1826,2004,2,3,2
1827,2004,2,3,2
1833,2004,2,3,1
1834,2004,2,3,1
1838,2004,2,3,2
1839,2004,2,3,3
1844,2004,2,3,2
1846,2004,2,3,1
1857,2004,2,3,2
1859,2004,2,3,3
1860,2004,2,3,1
1864,2004,2,3,1
1865,2004,2,3,2
1869,2004,2,3,2
1871,2004,2,3,1
1874,2004,2,3,1
1878,2004,2,3,2
1881,2004,2,3,1
1882,2004,2,3,2
1883,2004,2,3,2
1890,2004,2,3,1
1892,2004,2,3,1
1903,2004,2,3,1
1905,2004,2,3,3
1906,2004,2,3,1
1908,2004,2,3,1
1911,2004,2,3,1
1912,2004,2,3,1
1921,2004,2,3,1
1925,2004,2,3,2
1926,2004,2,3,2
1928,2004,2,3,2
1929,2004,2,3,1
1937,2004,2,3,1
1955,2004,2,3,1
1956,2004,2,3,3
1961,2004,2,3,1
1976,2004,2,3,2
1982,2004,2,3,1
1985,2004,2,3,1
1989,2004,2,3,3
1991,2004,2,3,1
1997,2004,2,3,2
1999,2004,2,3,1
2003,2004,2,3,1
2004,2004,2,3,1
2008,2004,2,3,1
2012,2004,2,3,3
2020,2004,2,3,3
2024,2004,2,3,1
2028,2004,2,3,1
2029,2004,2,3,1
2036,2004,2,3,1
2045,2004,2,3,2
2046,2004,2,3,3
2047,2004,2,3,2
2050,2004,2,3,1
2052,2004,2,3,2
2056,2004,2,3,1
2057,2004,2,3,2
2058,2004,2,3,1
2063,2004,2,3,1
2066,2004,2,3,1
2069,2004,2,3,2
2087,2004,2,3,1
2089,2004,2,3,3
2102,2004,2,3,2
2104,2004,2,3,3
2141,2004,2,3,1
2150,2004,2,3,3
2159,2004,2,3,1
2163,2004,2,3,2
2172,2004,2,3,2
2174,2004,2,3,2
2188,2004,2,3,2
2189,2004,2,3,1
2228,2004,2,3,2
2269,2004,2,3,3
2275,2004,2,3,1
2284,2004,2,3,1
2285,2004,2,3,1
2290,2004,2,3,2
2291,2004,2,3,3
2292,2004,2,3,2
2295,2004,2,3,2
2296,2004,2,3,1
2302,2004,2,3,1
2303,2004,2,3,1
2306,2004,2,3,3
2313,2004,2,3,1
2320,2004,2,3,2
2323,2004,2,3,1
2352,2004,2,3,1
2369,2004,2,3,2
2376,2004,2,3,1
2379,2004,2,3,2
2409,2004,2,3,1
2470,2004,2,3,1
2483,2004,2,3,2
2486,2004,2,3,3
2490,2004,2,3,1
2500,2004,2,3,3
2511,2004,2,3,1
2512,2004,2,3,3
2528,2004,2,3,2
2529,2004,2,3,1
2538,2004,2,3,1
2547,2004,2,3,2
2549,2004,2,3,1
2551,2004,2,3,3
2557,2004,2,3,1
2563,2004,2,3,1
2564,2004,2,3,2
2574,2004,2,3,1
2578,2004,2,3,1
2579,2004,2,3,1
2581,2004,2,3,1
2598,2004,2,3,2
2606,2004,2,3,2
2610,2004,2,3,2
2635,2004,2,3,1
2652,2004,2,3,2
2654,2004,2,3,1
2655,2004,2,3,1
